team,split_type,match_id,side,split_value,touches,touches_opp_box,passes_attempted,passes_completed,open_play_passes,passes_forward,passes_backward,passes_sideways,passes_opp_half,passes_own_half,crosses_attempted,crosses_completed,crosses_all,crosses_all_completed,long_passes_attempted,long_passes_completed,through_balls,passes_final_third,passes_final_third_completed,passes_into_final_third,progressive_passes,passes_outside_own_third,corners,chances_created,assists,shots,shots_on_target,shots_off_target,shots_blocked,shots_in_box,shots_outside_box,shots_on_target_in_box,shots_on_target_outside_box,goals,goals_in_box,goals_outside_box,goals_from_shots,own_goals,own_goals_in_box,own_goals_outside_box,take_ons,take_ons_won,aerials,aerials_won,ground_duels,ground_duels_won,duels_contested,duels_won,smothers,tackles,interceptions,clearances,ball_recoveries,blocked_passes,pressing_actions,recovery_actions,pressing_actions_outside_own_third,missed_tackles,fouls_committed,fouls_won,possession_lost,sequences,sequence_passes,sequence_seconds,sequence_progress_m,sequence_length_m,sequence_start_x_m,build_up_attacks,direct_attacks,high_turnovers,high_turnover_shots,sequence_pressed,shot_ending_sequences
Coventry,time_block,1983546,against,0-15,120,6,90,82,88,24,15,51,29,53,3,1,4,1,6,3,0,22,21,4,11,69,2,5,3,5,1,2,2,4,1,1,0,1,1,0,1,0,0,0,0,0,11,6,6,4,17,10,0,3,2,3,6,2,9,9,6,1,1,1,10,23.0,97.0,271.0,271.53,1348.527012545112,1204.77,1.0,2.0,6.0,2.0,3.0,5.0
Coventry,time_block,1983546,against,16-30,129,6,101,89,96,38,13,50,36,53,0,0,0,0,6,5,1,28,21,6,12,80,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,3,1,6,0,12,7,18,7,0,1,0,5,8,2,6,13,6,0,3,5,19,27.0,144.0,407.0,414.225,2177.854690620856,1245.72,1.0,0.0,5.0,2.0,6.0,2.0
Coventry,time_block,1983546,against,31-45,156,10,132,126,128,45,39,48,70,56,5,0,6,0,2,2,0,39,36,6,22,117,3,4,3,4,0,1,3,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,5,3,5,3,0,1,1,3,5,0,4,8,3,0,2,1,7,23.0,103.0,309.0,242.02500000000003,1435.5024561710845,1427.055,0.0,1.0,8.0,1.0,2.0,3.0
Coventry,time_block,1983546,against,46-60,94,9,68,63,66,29,12,27,47,16,3,0,4,0,5,5,0,25,23,7,10,54,1,2,1,3,1,1,1,2,1,1,0,1,1,0,1,0,0,0,0,0,2,1,4,4,6,5,0,2,0,7,6,0,2,13,2,0,0,2,6,17.0,70.0,190.0,325.92,1005.8445831965012,842.52,1.0,0.0,3.0,1.0,3.0,3.0
Coventry,time_block,1983546,against,61-75,123,3,98,91,95,32,23,43,52,39,2,0,3,0,4,2,1,26,24,8,9,89,2,2,1,3,1,0,2,1,2,0,1,0,0,0,0,0,0,0,2,1,3,1,8,2,11,3,0,0,2,7,2,0,6,9,4,2,2,1,9,18.0,106.0,278.0,128.625,1404.1342165201286,1102.5,1.0,0.0,4.0,1.0,1.0,3.0
Coventry,time_block,1983546,against,76+,156,2,127,114,122,49,25,53,78,36,2,0,2,0,9,4,0,34,32,12,11,107,0,3,1,4,1,2,1,1,3,0,1,0,0,0,0,0,0,0,3,1,6,3,10,6,16,9,0,2,0,1,10,3,7,11,5,0,2,3,17,36.0,133.0,352.0,235.83,1643.3196027394183,1701.21,0.0,0.0,11.0,3.0,7.0,4.0
Coventry,time_block,1983546,for,0-15,93,0,72,57,68,26,29,17,32,25,1,0,2,0,15,9,0,18,15,8,4,52,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,11,5,6,2,17,7,0,0,0,5,5,0,1,10,1,0,1,1,19,27.0,75.0,192.0,20.15999999999997,1119.4241461294814,1444.905,0.0,0.0,10.0,0.0,3.0,1.0
Coventry,time_block,1983546,for,16-30,56,0,44,23,40,19,10,15,16,7,0,0,0,0,10,4,0,12,6,5,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,11,4,17,10,1,0,2,2,4,0,8,6,6,1,5,3,22,26.0,46.0,60.0,97.86000000000001,397.3149354102404,1186.605,0.0,0.0,8.0,0.0,3.0,0.0
Coventry,time_block,1983546,for,31-45,69,0,43,36,41,21,13,9,26,10,1,0,2,0,8,2,0,16,16,2,6,31,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2,5,2,0,0,0,10,5,3,5,15,3,1,1,2,9,15.0,46.0,143.0,137.235,723.458903817076,584.85,0.0,0.0,3.0,1.0,4.0,1.0
Coventry,time_block,1983546,for,46-60,78,2,59,53,57,26,16,17,28,25,1,0,2,0,11,7,0,13,10,6,9,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,5,0,7,1,0,0,2,5,6,0,4,11,2,0,2,0,11,17.0,62.0,182.0,200.13,911.7860228792966,875.49,0.0,0.0,5.0,0.0,2.0,0.0
Coventry,time_block,1983546,for,61-75,63,0,34,26,31,14,9,11,11,15,2,0,2,0,7,4,0,2,1,2,1,22,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,3,2,9,7,12,9,1,2,4,7,5,0,8,12,2,1,1,2,10,20.0,38.0,94.0,42.10499999999999,488.93715398301845,1173.375,0.0,0.0,8.0,1.0,1.0,1.0
Coventry,time_block,1983546,for,76+,118,1,95,76,92,45,25,25,37,39,1,1,2,1,13,6,1,19,13,8,6,65,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,6,3,10,4,16,7,0,2,1,4,10,1,8,14,4,1,3,2,21,31.0,100.0,217.0,235.935,1312.2382196959913,1374.87,0.0,0.0,6.0,1.0,3.0,1.0
Coventry,game_state,1983546,against,-2 or worse,601,25,475,437,458,176,104,195,256,181,12,0,15,0,25,17,1,134,123,34,57,403,6,11,6,14,3,4,7,5,9,1,2,1,1,0,1,0,0,0,9,4,15,5,36,20,51,25,0,6,3,23,30,5,24,53,19,2,8,10,53,114.0,503.0,1391.0,1167.39,6893.0503292073645,5933.76,3.0,1.0,29.0,7.0,18.0,14.0
Coventry,game_state,1983546,against,-1,57,5,51,46,49,17,8,26,27,19,0,0,0,0,1,1,1,18,13,5,7,44,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,3,0,3,2,6,2,0,0,0,0,1,0,1,1,1,0,1,2,5,7.0,53.0,145.0,179.235,773.6052200406243,385.245,0.0,0.0,2.0,1.0,1.0,1.0
Coventry,game_state,1983546,against,Level,120,6,90,82,88,24,15,51,29,53,3,1,4,1,6,3,0,22,21,4,11,69,2,5,3,5,1,2,2,4,1,1,0,1,1,0,1,0,0,0,0,0,10,6,6,4,16,10,0,3,2,3,6,2,9,9,6,1,1,1,10,23.0,97.0,271.0,271.53,1348.527012545112,1204.77,1.0,2.0,6.0,2.0,3.0,5.0
Coventry,game_state,1983546,against,+1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coventry,game_state,1983546,against,+2 or better,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coventry,game_state,1983546,for,-2 or worse,367,3,263,206,250,121,69,73,113,93,5,1,8,1,46,21,1,60,46,22,23,190,1,2,1,3,1,2,0,1,2,1,0,0,0,0,0,0,0,0,8,2,15,10,36,15,51,25,1,4,9,26,30,4,31,56,15,4,10,8,69,103.0,279.0,672.0,717.36,3717.4411931146087,4948.335,0.0,0.0,27.0,3.0,12.0,3.0
Coventry,game_state,1983546,for,-1,20,0,15,11,14,5,6,4,7,4,0,0,0,0,4,3,0,3,1,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,2,7,5,1,0,0,2,0,0,2,2,2,0,2,1,4,7.0,16.0,34.0,23.415000000000003,196.70420659416547,299.355,0.0,0.0,3.0,0.0,1.0,0.0
Coventry,game_state,1983546,for,Level,90,0,69,54,65,25,27,17,30,24,1,0,2,0,14,8,0,17,14,7,4,50,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,10,4,6,2,16,6,0,0,0,5,5,0,1,10,1,0,1,1,19,26.0,72.0,182.0,-7.35000000000003,1039.0139822063302,1392.405,0.0,0.0,10.0,0.0,3.0,1.0
Coventry,game_state,1983546,for,+1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coventry,game_state,1983546,for,+2 or better,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coventry,total,1983546,against,Season,778,36,616,565,595,217,127,272,312,253,15,1,19,1,32,21,2,174,157,43,75,516,8,16,9,20,5,6,9,10,10,3,2,3,3,0,3,0,0,0,9,4,28,11,45,26,73,37,0,9,5,26,37,7,34,63,26,3,10,13,68,144.0,653.0,1807.0,1618.155,9015.1825617931,7523.775000000001,4.0,3.0,37.0,10.0,22.0,20.0
Coventry,total,1983546,for,Season,477,3,347,271,329,151,102,94,150,121,6,1,10,1,64,32,1,80,61,31,27,250,2,3,1,4,1,2,1,1,3,1,0,0,0,0,0,0,0,0,10,3,28,17,46,19,74,36,2,4,9,33,35,4,34,68,18,4,13,10,92,136.0,367.0,888.0,733.425,4953.159381915104,6640.095,0.0,0.0,40.0,3.0,16.0,4.0
Arsenal,time_block,1983546,against,0-15,93,0,72,57,68,26,29,17,32,25,1,0,2,0,15,9,0,18,15,8,4,52,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,11,5,6,2,17,7,0,0,0,5,5,0,1,10,1,0,1,1,19,27.0,75.0,192.0,20.15999999999997,1119.4241461294814,1444.905,0.0,0.0,10.0,0.0,3.0,1.0
Arsenal,time_block,1983546,against,16-30,56,0,44,23,40,19,10,15,16,7,0,0,0,0,10,4,0,12,6,5,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,11,4,17,10,1,0,2,2,4,0,8,6,6,1,5,3,22,26.0,46.0,60.0,97.86000000000001,397.3149354102404,1186.605,0.0,0.0,8.0,0.0,3.0,0.0
Arsenal,time_block,1983546,against,31-45,69,0,43,36,41,21,13,9,26,10,1,0,2,0,8,2,0,16,16,2,6,31,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2,5,2,0,0,0,10,5,3,5,15,3,1,1,2,9,15.0,46.0,143.0,137.235,723.458903817076,584.85,0.0,0.0,3.0,1.0,4.0,1.0
Arsenal,time_block,1983546,against,46-60,78,2,59,53,57,26,16,17,28,25,1,0,2,0,11,7,0,13,10,6,9,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,5,0,7,1,0,0,2,5,6,0,4,11,2,0,2,0,11,17.0,62.0,182.0,200.13,911.7860228792966,875.49,0.0,0.0,5.0,0.0,2.0,0.0
Arsenal,time_block,1983546,against,61-75,63,0,34,26,31,14,9,11,11,15,2,0,2,0,7,4,0,2,1,2,1,22,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,3,2,9,7,12,9,1,2,4,7,5,0,8,12,2,1,1,2,10,20.0,38.0,94.0,42.10499999999999,488.93715398301845,1173.375,0.0,0.0,8.0,1.0,1.0,1.0
Arsenal,time_block,1983546,against,76+,118,1,95,76,92,45,25,25,37,39,1,1,2,1,13,6,1,19,13,8,6,65,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,6,3,10,4,16,7,0,2,1,4,10,1,8,14,4,1,3,2,21,31.0,100.0,217.0,235.935,1312.2382196959913,1374.87,0.0,0.0,6.0,1.0,3.0,1.0
Arsenal,time_block,1983546,for,0-15,120,6,90,82,88,24,15,51,29,53,3,1,4,1,6,3,0,22,21,4,11,69,2,5,3,5,1,2,2,4,1,1,0,1,1,0,1,0,0,0,0,0,11,6,6,4,17,10,0,3,2,3,6,2,9,9,6,1,1,1,10,23.0,97.0,271.0,271.53,1348.527012545112,1204.77,1.0,2.0,6.0,2.0,3.0,5.0
Arsenal,time_block,1983546,for,16-30,129,6,101,89,96,38,13,50,36,53,0,0,0,0,6,5,1,28,21,6,12,80,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,3,1,6,0,12,7,18,7,0,1,0,5,8,2,6,13,6,0,3,5,19,27.0,144.0,407.0,414.225,2177.854690620856,1245.72,1.0,0.0,5.0,2.0,6.0,2.0
Arsenal,time_block,1983546,for,31-45,156,10,132,126,128,45,39,48,70,56,5,0,6,0,2,2,0,39,36,6,22,117,3,4,3,4,0,1,3,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,5,3,5,3,0,1,1,3,5,0,4,8,3,0,2,1,7,23.0,103.0,309.0,242.02500000000003,1435.5024561710845,1427.055,0.0,1.0,8.0,1.0,2.0,3.0
Arsenal,time_block,1983546,for,46-60,94,9,68,63,66,29,12,27,47,16,3,0,4,0,5,5,0,25,23,7,10,54,1,2,1,3,1,1,1,2,1,1,0,1,1,0,1,0,0,0,0,0,2,1,4,4,6,5,0,2,0,7,6,0,2,13,2,0,0,2,6,17.0,70.0,190.0,325.92,1005.8445831965012,842.52,1.0,0.0,3.0,1.0,3.0,3.0
Arsenal,time_block,1983546,for,61-75,123,3,98,91,95,32,23,43,52,39,2,0,3,0,4,2,1,26,24,8,9,89,2,2,1,3,1,0,2,1,2,0,1,0,0,0,0,0,0,0,2,1,3,1,8,2,11,3,0,0,2,7,2,0,6,9,4,2,2,1,9,18.0,106.0,278.0,128.625,1404.1342165201286,1102.5,1.0,0.0,4.0,1.0,1.0,3.0
Arsenal,time_block,1983546,for,76+,156,2,127,114,122,49,25,53,78,36,2,0,2,0,9,4,0,34,32,12,11,107,0,3,1,4,1,2,1,1,3,0,1,0,0,0,0,0,0,0,3,1,6,3,10,6,16,9,0,2,0,1,10,3,7,11,5,0,2,3,17,36.0,133.0,352.0,235.83,1643.3196027394183,1701.21,0.0,0.0,11.0,3.0,7.0,4.0
Arsenal,game_state,1983546,against,-2 or worse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arsenal,game_state,1983546,against,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arsenal,game_state,1983546,against,Level,90,0,69,54,65,25,27,17,30,24,1,0,2,0,14,8,0,17,14,7,4,50,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,10,4,6,2,16,6,0,0,0,5,5,0,1,10,1,0,1,1,19,26.0,72.0,182.0,-7.35000000000003,1039.0139822063302,1392.405,0.0,0.0,10.0,0.0,3.0,1.0
Arsenal,game_state,1983546,against,+1,20,0,15,11,14,5,6,4,7,4,0,0,0,0,4,3,0,3,1,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,2,7,5,1,0,0,2,0,0,2,2,2,0,2,1,4,7.0,16.0,34.0,23.415000000000003,196.70420659416547,299.355,0.0,0.0,3.0,0.0,1.0,0.0
Arsenal,game_state,1983546,against,+2 or better,367,3,263,206,250,121,69,73,113,93,5,1,8,1,46,21,1,60,46,22,23,190,1,2,1,3,1,2,0,1,2,1,0,0,0,0,0,0,0,0,8,2,15,10,36,15,51,25,1,4,9,26,30,4,31,56,15,4,10,8,69,103.0,279.0,672.0,717.36,3717.4411931146087,4948.335,0.0,0.0,27.0,3.0,12.0,3.0
Arsenal,game_state,1983546,for,-2 or worse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arsenal,game_state,1983546,for,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arsenal,game_state,1983546,for,Level,120,6,90,82,88,24,15,51,29,53,3,1,4,1,6,3,0,22,21,4,11,69,2,5,3,5,1,2,2,4,1,1,0,1,1,0,1,0,0,0,0,0,10,6,6,4,16,10,0,3,2,3,6,2,9,9,6,1,1,1,10,23.0,97.0,271.0,271.53,1348.527012545112,1204.77,1.0,2.0,6.0,2.0,3.0,5.0
Arsenal,game_state,1983546,for,+1,57,5,51,46,49,17,8,26,27,19,0,0,0,0,1,1,1,18,13,5,7,44,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,3,0,3,2,6,2,0,0,0,0,1,0,1,1,1,0,1,2,5,7.0,53.0,145.0,179.235,773.6052200406243,385.245,0.0,0.0,2.0,1.0,1.0,1.0
Arsenal,game_state,1983546,for,+2 or better,601,25,475,437,458,176,104,195,256,181,12,0,15,0,25,17,1,134,123,34,57,403,6,11,6,14,3,4,7,5,9,1,2,1,1,0,1,0,0,0,9,4,15,5,36,20,51,25,0,6,3,23,30,5,24,53,19,2,8,10,53,114.0,503.0,1391.0,1167.39,6893.0503292073645,5933.76,3.0,1.0,29.0,7.0,18.0,14.0
Arsenal,total,1983546,against,Season,477,3,347,271,329,151,102,94,150,121,6,1,10,1,64,32,1,80,61,31,27,250,2,3,1,4,1,2,1,1,3,1,0,0,0,0,0,0,0,0,10,3,28,17,46,19,74,36,2,4,9,33,35,4,34,68,18,4,13,10,92,136.0,367.0,888.0,733.425,4953.159381915104,6640.095,0.0,0.0,40.0,3.0,16.0,4.0
Arsenal,total,1983546,for,Season,778,36,616,565,595,217,127,272,312,253,15,1,19,1,32,21,2,174,157,43,75,516,8,16,9,20,5,6,9,10,10,3,2,3,3,0,3,0,0,0,9,4,28,11,45,26,73,37,0,9,5,26,37,7,34,63,26,3,10,13,68,144.0,653.0,1807.0,1618.155,9015.1825617931,7523.775000000001,4.0,3.0,37.0,10.0,22.0,20.0
Newcastle,time_block,1983547,against,0-15,115,5,83,65,82,39,16,28,39,26,1,0,3,1,14,5,0,14,11,9,9,70,1,2,2,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,5,3,13,6,18,9,0,4,0,2,7,2,10,9,8,0,4,2,24,40.0,90.0,210.0,306.705,1112.6579830101812,1975.47,1.0,0.0,7.0,2.0,5.0,3.0
Newcastle,time_block,1983547,against,16-30,92,5,60,52,58,33,12,15,40,12,3,1,4,2,4,2,0,22,18,13,17,51,1,3,1,5,2,1,2,1,4,1,1,0,0,0,0,0,0,0,3,1,1,0,17,7,18,7,0,4,3,1,7,0,13,8,9,2,4,2,14,23.0,65.0,188.0,352.275,1097.822436966912,1317.33,0.0,0.0,9.0,3.0,2.0,5.0
Newcastle,time_block,1983547,against,31-45,93,3,51,37,48,27,5,19,24,13,3,0,8,1,7,3,0,15,10,5,9,45,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,5,4,14,7,19,11,0,3,2,9,6,0,9,15,7,1,3,3,21,32.0,63.0,134.0,279.825,691.2549851083671,1800.75,0.0,1.0,7.0,1.0,1.0,1.0
Newcastle,time_block,1983547,against,46-60,107,6,74,66,69,36,17,21,39,27,3,0,3,0,7,6,0,17,14,10,12,60,0,3,1,9,2,2,5,5,4,1,1,1,0,1,1,0,0,0,2,1,2,1,11,7,13,8,0,2,2,1,10,0,4,11,4,0,0,4,14,33.0,79.0,208.0,332.53499999999997,1145.565736577159,1857.03,0.0,0.0,10.0,6.0,2.0,9.0
Newcastle,time_block,1983547,against,61-75,104,7,75,65,71,36,12,27,38,27,3,1,3,1,6,3,0,19,15,11,11,55,0,2,2,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,1,9,3,11,4,0,0,1,2,5,1,4,7,2,1,1,3,17,27.0,81.0,218.0,317.415,1097.3033267593903,1259.16,0.0,1.0,6.0,1.0,5.0,2.0
Newcastle,time_block,1983547,against,76+,149,11,102,90,100,46,15,41,49,41,5,2,6,2,8,3,0,24,21,12,19,84,1,3,2,7,2,0,5,5,2,2,0,1,1,0,1,0,0,0,7,2,9,4,18,8,27,12,0,4,0,3,7,0,7,10,5,0,3,2,25,44.0,115.0,292.0,434.9100000000001,1563.555513996988,2544.675,0.0,1.0,16.0,6.0,1.0,7.0
Newcastle,time_block,1983547,for,0-15,92,3,56,38,50,29,11,16,13,25,0,0,0,0,14,5,1,10,7,5,5,39,0,1,1,2,1,1,0,1,1,1,0,1,1,0,1,0,0,0,3,0,5,2,13,7,18,9,0,3,0,7,8,3,8,15,6,0,2,4,24,33.0,61.0,127.0,175.77,837.251444963476,1577.415,0.0,0.0,5.0,1.0,3.0,2.0
Newcastle,time_block,1983547,for,16-30,98,2,63,55,59,28,18,17,9,46,0,0,1,0,7,3,1,3,3,1,3,25,1,1,0,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,5,2,1,1,16,8,17,9,0,2,0,5,8,2,7,13,4,1,2,4,17,27.0,66.0,158.0,133.45499999999998,992.4419424857155,1182.3,1.0,0.0,5.0,1.0,8.0,2.0
Newcastle,time_block,1983547,for,31-45,92,0,58,40,53,29,19,10,11,29,0,0,1,0,11,2,0,6,3,2,3,33,1,0,0,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,3,1,5,1,12,5,17,6,0,1,0,9,3,1,6,12,3,1,3,3,22,32.0,64.0,158.0,3.1500000000000092,789.8202156705315,1611.855,0.0,0.0,9.0,2.0,4.0,2.0
Newcastle,time_block,1983547,for,46-60,81,4,46,38,43,20,10,16,8,30,1,0,1,0,4,2,0,7,4,1,2,20,0,1,0,2,1,1,0,0,2,0,1,1,0,1,1,0,0,0,1,0,2,1,11,4,13,5,0,4,1,9,7,2,12,16,10,1,4,0,12,22.0,50.0,100.0,193.09500000000003,716.0003459349018,828.87,1.0,1.0,3.0,2.0,6.0,2.0
Newcastle,time_block,1983547,for,61-75,67,2,39,31,36,17,8,14,26,5,3,1,3,1,5,0,0,17,16,3,6,33,0,2,1,3,1,2,0,2,1,0,1,0,0,0,0,0,0,0,1,1,2,1,9,6,11,7,0,4,3,4,3,1,11,7,8,0,3,1,10,17.0,47.0,117.0,195.19500000000002,540.8434712791876,822.885,1.0,0.0,3.0,2.0,2.0,3.0
Newcastle,time_block,1983547,for,76+,78,5,34,22,28,19,10,5,8,14,1,0,2,0,12,3,1,4,3,2,2,18,0,1,1,2,1,0,1,2,0,1,0,0,0,0,0,0,0,0,2,0,9,5,16,8,25,13,0,5,0,6,6,0,9,12,3,2,2,3,24,35.0,39.0,74.0,23.100000000000023,351.25092297716134,1559.04,0.0,1.0,4.0,1.0,4.0,2.0
Newcastle,game_state,1983547,against,-2 or worse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Newcastle,game_state,1983547,against,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Newcastle,game_state,1983547,against,Level,62,4,51,41,51,19,13,19,26,15,0,0,0,0,7,4,0,13,11,7,7,45,0,2,2,4,0,0,4,3,1,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,5,1,0,0,1,1,4,0,3,5,3,0,2,0,12,18.0,52.0,126.0,212.83499999999998,725.1701120035979,914.97,1.0,0.0,3.0,2.0,1.0,4.0
Newcastle,game_state,1983547,against,+1,598,33,394,334,377,198,64,132,203,131,18,4,27,7,39,18,0,98,78,53,70,320,6,11,6,23,7,4,12,13,10,5,2,2,1,1,2,0,0,0,18,5,22,12,79,38,101,50,0,17,7,17,38,3,44,55,32,4,13,16,103,181.0,441.0,1124.0,1810.8300000000002,5982.9898704154,9839.445,0.0,3.0,52.0,17.0,15.0,23.0
Newcastle,game_state,1983547,against,+2 or better,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Newcastle,game_state,1983547,for,-2 or worse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Newcastle,game_state,1983547,for,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Newcastle,game_state,1983547,for,Level,52,2,27,18,25,14,8,5,4,14,0,0,0,0,8,1,1,2,1,2,2,15,0,2,1,2,2,0,0,1,1,1,1,2,1,1,2,0,0,0,0,0,2,1,3,3,5,4,0,1,0,4,5,3,4,9,2,0,0,2,12,20.0,29.0,43.0,1.7850000000000144,322.96711855284343,882.945,0.0,0.0,2.0,1.0,5.0,2.0
Newcastle,game_state,1983547,for,+1,456,14,269,206,244,128,68,73,71,135,5,1,8,1,45,14,2,45,35,12,19,153,2,4,2,11,2,5,4,5,6,1,1,0,0,0,0,0,0,0,15,4,22,10,74,35,96,45,0,18,4,36,30,6,49,66,32,5,16,13,97,146.0,298.0,691.0,721.98,3904.64122475813,6699.42,3.0,2.0,27.0,8.0,22.0,11.0
